timestamp,username,icon-verified,fact-checked,text,views,likes,replies,reposts,bookmarks,Sentiment_Score,Sentiment_Magnitude,Toxicity_Score,Identity_Attack_Score,Insult_Score
2024-11-21T09:39:25.000Z,Philip_Wales,False,False,"Striking #demographic changes in NI are set out in this morning’s 
@NISRA
 releases. More people than ever before are surviving into their 80s and 90s, markedly shifting our population age profile over the last half century.",0,1,1,4,1135,0.0,0.20000000298023224,0.027442247,0.010433395,0.00983089
2024-11-14T07:24:10.000Z,table_girls,True,False,"Zimbabwe's demographic profile indicates a youthful population relative to many other countries, which may present opportunities for development if youth are given leadership positions. Young women present unique opportunities, such as a highly productive workforce and",0,1,4,8,186,0.5,1.100000023841858,0.01608456,0.010581387,0.007797878
2024-11-12T15:28:33.000Z,ManuclearBomb,True,False,"It’s wild that the three post-presidency achievements for Obama are kingmaking a brain-addled Biden presidency, breaking an NBA strike, and lecturing black men (perhaps the most reliable Dem voting demographic) about voting and misogyny",0,1,13,59,1231,0.0,0.0,0.3389984,0.36803186,0.26957804
2024-11-06T01:10:28.000Z,rickjnewman,True,False,"I'm following tons of sharp election analysts and as of 8pm I haven't seen anybody say some trend in some region among some demographic indicates a Harris or Trump edge

Polymarket odds now Trump at ~ 68% but that's crypto bro wishful thinking",0,1,6,1,941,-0.30000001192092896,0.6000000238418579,0.025674535,0.0030523231,0.015948927
2024-11-10T12:15:56.000Z,RealDonKeith,True,False,These boys are so cringe. “Where isth my sthraight white male demographic?”,0,1,15,23,2111,-0.699999988079071,1.5,0.38811707,0.43896464,0.25205973
2024-11-13T13:14:17.000Z,emily_hillstrom,True,False,"American women: shaving their heads over a democratic election in their stable country, where they account for 1/3 of their nation's doctors and lawyers and compose the highest educated demographic across the board, screaming about ""OuR rIgHts ArE BeInG TAkEn"" 

Meanwhile,",0,1,4,13,1053,-0.5,1.0,0.18554166,0.10221587,0.07365121
2024-11-18T16:06:17.000Z,Pop_Council,False,False,".
@PopCouncilPak
 w/ 
@UNFPA
, launched the report, “Pakistan’s Population @ 2050: Demographic Change, Future Projections, and Development Opportunities,” last week.

This session featured presentations by the report's authors and delved into essential policy discussions.",0,0,2,192,0,0.0,0.20000000298023224,0.008607753,0.0054756827,0.0067338715
2024-11-22T11:37:05.000Z,CarersTrustScot,False,False,"We are calling  for an investment in effective community provision for all #UnpaidCarers and to ensure the needs of unpaid carers from diverse demographic groups are understood and met. 

Find out more in our Adult Carers Survey report   https://carers.org/AdultCarerSurvey2023…",0,0,18,0,0,0.30000001192092896,0.6000000238418579,0.005089255,0.002090379,0.006059367
2024-11-15T14:35:18.000Z,CenterRuralPa,False,False,"Over the past decade, rural Pennsylvania families have experienced significant demographic changes. Using U.S. Census Bureau data, the Center conducted an in-depth analysis to provide insights on these shifts. Read the full report to learn more.  https://bit.ly/4ew9TPa",0,0,3,48,0,0.20000000298023224,1.100000023841858,0.008105109,0.0030153254,0.0064583695
2024-11-11T00:06:07.000Z,f4rheen,False,False,"The killing in Gaza from the first 6 months of the ""war""
shows that the age profile of the Gazan casualties matched the demographic profile of the population.
This is what you would expect from indiscriminate slaughter.
#GenocideByIsrael
https://news.un.org/en/story/2024/11/1156716…",0,0,3,41,0,-0.20000000298023224,1.100000023841858,0.2553839,0.26325142,0.06459839
2024-11-22T16:02:27.000Z,LGIM,False,False,"Population movements are, in our view, a critical and often under-appreciated driver of potential relative real estate returns. How are demographic changes altering the picture for US real estate? Find out: https://blog.lgim.com/categories/esg-and-long-term-themes/demographic-detail-how-climate-and-population-flows-are-impacting-us-real-estate/?cid=socTwitterbau…
For professional investors only. Capital at risk.",0,0,0,0,0,-0.10000000149011612,1.399999976158142,0.012817383,0.0020811295,0.008595883
2024-11-22T17:32:36.000Z,janakp14,False,False,"Projections by the Gujarat govt across socio-economic and demographic aspects for 2047. Salient points:

• 38-40 years Median age
•70% urban population 
•75% Female LFPR
•$3.5 tn estimated economy size",0,0,30,0,0,0.10000000149011612,0.8999999761581421,0.00804228,0.00466173,0.0065818704
2024-11-18T13:00:37.000Z,IBIS_journal,False,False,"Population trends of the Cape Parrot Poicephalus robustus in the Amatholes, Eastern Cape: trialling ground-based flock photography for demographic and health assessment | https://tandfonline.com/doi/abs/10.2989/00306525.2024.2410496… | 
@ostrichJAO
 | #ornithology",0,0,2,448,0,0.10000000149011612,0.20000000298023224,0.08320791,0.02721288,0.016708933
2024-11-18T12:30:01.000Z,teampolstrat,True,False,"With Indian-origin presidential candidate #KamalaHarris conceding the 2024 election to #DonaldTrump, #Polstrat explores the Indian American demographic and their presence in US politics.

#POTUS #UnitedStates #elonmusk #uselections2024 #vivekramaswamy #NikkiHaley #bobbyjindal",0,0,3,34,0,0.10000000149011612,0.30000001192092896,0.032391842,0.019173764,0.014162917
2024-11-13T20:21:18.000Z,TexasDemography,True,False,"The Texas Demographic Center will join the 
@TexasTribune
 event:

Nov. 13 - Dr. Monica Cruz will join a panel to discuss grants and philanthropy for rural communities.

Nov. 14 - Dr. Lloyd Potter will join a panel to discuss population decline in rural towns.",0,0,1,117,0,0.0,0.30000001192092896,0.010115679,0.0032928092,0.007123374
2024-11-22T17:52:53.000Z,ReeveSwainston,True,False,"The “trans movement” is % a war on women. There is no doubt about it. Women are literally being erased. It is the MOST misogynistic movement imaginable!

Men have taken women off the map. 

They’re no longer their own demographic. 

It’s all so sickening . . ",0,0,2,141,0,-0.30000001192092896,4.199999809265137,0.47173777,0.46050715,0.47787863
2024-11-15T01:44:05.000Z,Pao_lonely,False,False,"Team purple 
ᵀᴺᎮ꙳⟭⟬⁷Joonie
League VOTE- male Idols(Round 36)
RM: 2,692
J-HOPE: 2,304
SUGA: 2,467
JUNGKOOK: 3,135
JIN: 421
V: 421
JIMIN: 2.042
December Birthday  +Debut ",0,0,30,0,0,0.0,0.0,0.009990019,0.002626848,0.007322875
2024-11-22T03:55:45.000Z,ExxsterAgain,True,False,"men are not transwomen, women are an all female demographic. She is correct. Love from a gay rights, lefty",0,0,15,89,0,0.20000000298023224,2.0999999046325684,0.33504707,0.4006267,0.16795322
2024-11-06T13:23:17.000Z,army_jimiina7,False,False,"I vote for #Jungkook at #2024MAMAVOTE      

I vote for #Jimin at #2024MAMAVOTE       

I vote for #V at #2024MAMAVOTE      

I vote for #jhope at #2024MAMAVOTE      

I vote for #rm at #2024MAMAVOTE",0,0,5,66,0,0.10000000149011612,0.800000011920929,0.01847211,0.005253696,0.0088618845
2024-11-10T14:38:56.000Z,KnightLAT,False,False,"This: Demographic anxiety, not economic anxiety, drove the election. The majority of white voters were willing to vote for a fascist demagogue. https://x.com/nhannahjones/s/nhannahjones/status/1855308809335423476…",0,0,4,578,0,-0.10000000149011612,0.8999999761581421,0.38811707,0.36942887,0.36798462
2024-11-13T10:32:12.000Z,nsyhjtjland,False,False,"LAST TWO DAYS TO VOTE; CAST YOUR VOTES NOW IF YOU HAVEN'T

: mama fans' choice 2nd vote (rm, j-hope, jimin, v, & jungkook; PUSH NAMJOON & HOSEOK INTO THE TOP 10)
: http://2024mama.com

: visa fans' choice of the year (jimin)
: http://2024mama.com",0,0,1,108,0,0.0,1.100000023841858,0.04315203,0.01274247,0.013478912
2024-11-21T10:30:13.000Z,TheStarKenya,True,False,"More children are subjected to child labour in urban areas than rural areas, the Kenya Demographic  and Health Survey 2019 says.

#StarInfographics",0,0,7,2322,0,-0.10000000149011612,1.0,0.0076338826,0.0027748393,0.00647737
2024-11-16T19:32:38.000Z,bashu_thanks,True,False,"8:1 male-female but this is self-reported in a survey, not Replika usage statistics",0,0,3,196,0,-0.6000000238418579,0.6000000238418579,0.025556687,0.012641981,0.010552894
2024-11-07T15:30:34.000Z,USAIDWater,False,False," Join us for an upcoming webinar, “Using Demographic and Health Survey Data to Drive #WASH Decisions” on Wednesday, November 13th. Find out who will be speaking and register here: https://globalwaters.org/events/using-demographic-and-health-survey-data-drive-wash-decisions…",0,0,2,274,0,0.0,0.20000000298023224,0.00816794,0.0024603575,0.0063918694
2024-11-06T18:08:03.000Z,anguhleenuh,False,False,y’all’s proximity to whiteness don’t make you white!!!!!!!!!!! it will never be youuuuuuuuu EVERRRRRRR. cashing in votes for whole demographic that wants nothing but the worst for yours. you are a dummy bitch!!!!!!!!!,0,0,18,307,0,-0.699999988079071,2.799999952316284,0.90451443,0.55044734,0.78882504
2024-11-13T19:22:19.000Z,snowkth_,False,False,"— Mis votos diarios! 
 / 𝟭𝟱 - 𝟭𝟬 - 𝟮𝟬𝟮𝟰
; 𝗣𝗮𝗿𝗮: 𝗝𝗶𝗺𝗶𝗻, 𝗩, 𝗝𝘂𝗻𝗴𝗞𝗼𝗼𝗸, 𝗥𝗠, 𝗝-𝗛𝗼𝗽𝗲

I vote for #V at #2024MAMAVOTEᅠ",0,0,4,25,0,0.20000000298023224,0.699999988079071,,,
2024-11-06T15:46:48.000Z,Vaishna28808432,False,False,"I vote for #rm at #2024MAMAVOTE
I vote for #Jungkook at #2024MAMAVOTE
I vote for #jhope at #2024MAMAVOTE
I vote for #Jimin at #2024MAMAVOTE
I vote for #V at #2024MAMAVOTE",0,0,14,0,0,0.10000000149011612,0.10000000149011612,0.02048268,0.0058826595,0.00975489
